,date,participant,Trial Type,Lever press lat.
00:00:00,11.27,418,1.0,0.0
14:00:00,11.27,418,2.0,0.0
1900-01-01 04:00:00,11.27,418,2.0,50.79
1900-01-01 18:00:00,11.27,418,1.0,5.43
1900-01-02 08:00:00,11.27,418,2.0,0.0
1900-01-02 22:00:00,11.27,418,2.0,0.0
1900-01-03 12:00:00,11.27,418,1.0,42.97
1900-01-04 02:00:00,11.27,418,1.0,0.0
1900-01-04 16:00:00,11.27,418,2.0,0.0
1900-01-05 06:00:00,11.27,418,1.0,42.78
1900-01-05 20:00:00,11.27,418,2.0,9.35
1900-01-06 10:00:00,11.27,418,2.0,9.98
1900-01-07 00:00:00,11.27,418,2.0,9.13
1900-01-07 14:00:00,11.27,418,1.0,0.0
1900-01-08 04:00:00,11.27,418,1.0,0.0
1900-01-08 18:00:00,11.27,418,2.0,0.0
1900-01-09 08:00:00,11.27,418,2.0,73.36
1900-01-09 22:00:00,11.27,418,1.0,0.0
1900-01-10 12:00:00,11.27,418,1.0,0.0
1900-01-11 02:00:00,11.27,418,1.0,44.56
1900-01-11 16:00:00,11.27,418,1.0,9.68
1900-01-12 06:00:00,11.27,418,1.0,9.38
1900-01-12 20:00:00,11.27,418,1.0,6.42
1900-01-13 10:00:00,11.27,418,2.0,7.3
1900-01-14 00:00:00,11.27,418,1.0,0.0
1900-01-14 14:00:00,11.27,418,2.0,0.0
1900-01-15 04:00:00,11.27,418,1.0,48.41
1900-01-15 18:00:00,11.27,418,1.0,5.52
1900-01-16 08:00:00,11.27,418,2.0,8.98
1900-01-16 22:00:00,11.27,418,1.0,0.0
1900-01-17 12:00:00,11.27,418,2.0,0.0
1900-01-18 02:00:00,11.27,418,2.0,51.83
1900-01-18 16:00:00,11.27,418,1.0,4.41
1900-01-19 06:00:00,11.27,418,2.0,0.0
1900-01-19 20:00:00,11.27,418,2.0,24.36
1900-01-20 10:00:00,11.27,418,1.0,0.0
1900-01-21 00:00:00,11.27,418,1.0,25.38
1900-01-21 14:00:00,11.27,418,2.0,9.05
1900-01-22 04:00:00,11.27,418,2.0,0.0
1900-01-22 18:00:00,11.27,418,2.0,0.0
1900-01-23 08:00:00,11.27,418,1.0,44.05
1900-01-23 22:00:00,11.27,418,1.0,0.0
1900-01-24 12:00:00,11.27,418,2.0,30.94
1900-01-25 02:00:00,11.27,418,1.0,0.0
1900-01-25 16:00:00,11.27,418,2.0,0.0
1900-01-26 06:00:00,11.27,418,2.0,51.5
1900-01-26 20:00:00,11.27,418,2.0,0.0
1900-01-27 10:00:00,11.27,418,2.0,29.23
1900-01-28 00:00:00,11.27,418,1.0,0.0
1900-01-28 14:00:00,11.27,418,1.0,0.0
